,TRADEDATE,CLOSE
2556,2023-05-17,230.55
2557,2023-05-18,231.7
2558,2023-05-19,231.27
2559,2023-05-22,231.0
2560,2023-05-23,236.43
2561,2023-05-24,246.06
2562,2023-05-25,243.76
2563,2023-05-26,248.1
2564,2023-05-29,251.18
2565,2023-05-30,244.65
2566,2023-05-31,246.17
2567,2023-06-01,241.66
2568,2023-06-02,243.95
2569,2023-06-05,237.12
2570,2023-06-06,240.91
2571,2023-06-07,241.25
2572,2023-06-08,241.77
2573,2023-06-09,240.4
2574,2023-06-13,244.33
2575,2023-06-14,244.6
2576,2023-06-15,245.18
2577,2023-06-16,243.87
2578,2023-06-19,242.28
2579,2023-06-20,241.74
2580,2023-06-21,242.2
2581,2023-06-22,240.66
2582,2023-06-23,235.67
2583,2023-06-26,238.4
2584,2023-06-27,241.21
2585,2023-06-28,239.67
2586,2023-06-29,239.99
2587,2023-06-30,239.61
2588,2023-07-03,243.33
2589,2023-07-04,240.7
2590,2023-07-05,240.95
2591,2023-07-06,240.96
2592,2023-07-07,243.67
2593,2023-07-10,249.4
2594,2023-07-11,247.99
2595,2023-07-12,247.52
2596,2023-07-13,246.19
2597,2023-07-14,246.45
2598,2023-07-17,245.39
2599,2023-07-18,246.77
2600,2023-07-19,245.85
2601,2023-07-20,242.7
2602,2023-07-21,244.13
2603,2023-07-24,244.87
2604,2023-07-25,247.2
2605,2023-07-26,247.05
2606,2023-07-27,247.95
2607,2023-07-28,249.25
2608,2023-07-31,267.4
2609,2023-08-01,268.5
2610,2023-08-02,268.57
2611,2023-08-03,269.11
2612,2023-08-04,264.12
2613,2023-08-07,261.92
2614,2023-08-08,264.62
2615,2023-08-09,263.91
2616,2023-08-10,266.91
2617,2023-08-11,266.23
2618,2023-08-14,260.45
2619,2023-08-15,260.42
2620,2023-08-16,256.02
2621,2023-08-17,258.5
2622,2023-08-18,261.14
2623,2023-08-21,261.15
2624,2023-08-22,261.45
2625,2023-08-23,256.4
2626,2023-08-24,259.63
2627,2023-08-25,260.5
2628,2023-08-28,266.93
2629,2023-08-29,265.68
2630,2023-08-30,264.7
2631,2023-08-31,264.85
2632,2023-09-01,265.0
2633,2023-09-04,267.39
2634,2023-09-05,264.75
2635,2023-09-06,263.5
2636,2023-09-07,258.79
2637,2023-09-08,255.68
2638,2023-09-11,256.25
2639,2023-09-12,262.4
2640,2023-09-13,258.18
2641,2023-09-14,260.0
2642,2023-09-15,260.83
2643,2023-09-18,259.07
2644,2023-09-19,252.72
2645,2023-09-20,253.77
2646,2023-09-21,250.16
2647,2023-09-22,251.99
2648,2023-09-25,252.65
2649,2023-09-26,255.87
2650,2023-09-27,256.1
2651,2023-09-28,257.67
2652,2023-09-29,260.72
2653,2023-10-02,258.98
2654,2023-10-03,259.65
2655,2023-10-04,259.53
2656,2023-10-05,259.38
2657,2023-10-06,262.93
2658,2023-10-09,265.25
2659,2023-10-10,263.0
2660,2023-10-11,260.21
2661,2023-10-12,264.5
2662,2023-10-13,263.51
2663,2023-10-16,268.15
2664,2023-10-17,270.0
2665,2023-10-18,267.9
2666,2023-10-19,268.65
2667,2023-10-20,269.8
2668,2023-10-23,270.1
2669,2023-10-24,271.27
2670,2023-10-25,273.73
2671,2023-10-26,269.9
2672,2023-10-27,269.7
2673,2023-10-30,269.89
2674,2023-10-31,268.35
2675,2023-11-01,269.68
2676,2023-11-02,269.06
2677,2023-11-03,268.54
2678,2023-11-06,273.42
2679,2023-11-07,273.31
2680,2023-11-08,278.15
2681,2023-11-09,276.65
2682,2023-11-10,280.19
2683,2023-11-13,283.97
2684,2023-11-14,280.87
2685,2023-11-15,282.89
2686,2023-11-16,279.7
2687,2023-11-17,281.6
2688,2023-11-20,282.91
2689,2023-11-21,282.79
2690,2023-11-22,286.16
2691,2023-11-23,286.19
2692,2023-11-24,286.85
2693,2023-11-27,282.33
2694,2023-11-28,279.91
2695,2023-11-29,276.8
2696,2023-11-30,277.5
2697,2023-12-01,273.97
2698,2023-12-04,270.96
2699,2023-12-05,279.62
2700,2023-12-06,267.58
2701,2023-12-07,265.12
2702,2023-12-08,265.16
2703,2023-12-11,256.89
2704,2023-12-12,257.6
2705,2023-12-13,260.45
2706,2023-12-14,256.64
2707,2023-12-15,268.21
2708,2023-12-18,268.4
2709,2023-12-19,267.35
2710,2023-12-20,266.61
2711,2023-12-21,265.19
2712,2023-12-22,271.3
2713,2023-12-25,271.08
2714,2023-12-26,271.9
2715,2023-12-27,271.08
2716,2023-12-28,271.74
2717,2023-12-29,270.82
2718,2024-01-03,274.56
2719,2024-01-04,274.12
2720,2024-01-05,273.62
2721,2024-01-08,276.76
2722,2024-01-09,275.28
2723,2024-01-10,274.49
2724,2024-01-11,275.71
2725,2024-01-12,275.84
2726,2024-01-15,275.96
2727,2024-01-16,276.01
2728,2024-01-17,278.0
2729,2024-01-18,277.07
2730,2024-01-19,274.86
2731,2024-01-22,274.93
2732,2024-01-23,275.9
2733,2024-01-24,273.77
2734,2024-01-25,272.81
2735,2024-01-26,272.65
2736,2024-01-29,274.05
2737,2024-01-30,275.67
2738,2024-01-31,276.0
2739,2024-02-01,276.86
2740,2024-02-02,276.74
2741,2024-02-05,277.84
2742,2024-02-06,278.67
2743,2024-02-07,284.41
2744,2024-02-08,282.17
2745,2024-02-09,283.5
2746,2024-02-12,287.28
2747,2024-02-13,287.07
2748,2024-02-14,289.06
2749,2024-02-15,290.24
2750,2024-02-16,288.33
2751,2024-02-19,288.93
2752,2024-02-20,283.9
2753,2024-02-21,282.0
2754,2024-02-22,284.77
2755,2024-02-26,291.25
2756,2024-02-27,292.52
2757,2024-02-28,291.75
2758,2024-02-29,292.19
2759,2024-03-01,295.38
2760,2024-03-04,299.17
2761,2024-03-05,298.4
2762,2024-03-06,297.71
2763,2024-03-07,300.4
2764,2024-03-11,299.79
2765,2024-03-12,300.9
2766,2024-03-13,298.85
2767,2024-03-14,295.83
2768,2024-03-15,298.3
2769,2024-03-18,298.87
2770,2024-03-19,295.2
2771,2024-03-20,295.4
2772,2024-03-21,295.62
2773,2024-03-22,292.99
2774,2024-03-25,293.9
2775,2024-03-26,294.11
2776,2024-03-27,295.1
2777,2024-03-28,299.0
2778,2024-03-29,298.72
2779,2024-04-01,300.43
2780,2024-04-02,300.38
2781,2024-04-03,306.72
2782,2024-04-04,304.61
2783,2024-04-05,306.1
2784,2024-04-08,307.75
2785,2024-04-09,306.76
2786,2024-04-10,306.48
2787,2024-04-11,306.95
2788,2024-04-12,307.1
2789,2024-04-15,307.99
2790,2024-04-16,308.29
2791,2024-04-17,306.59
2792,2024-04-18,307.99
2793,2024-04-19,307.38
2794,2024-04-22,314.99
2795,2024-04-23,307.39
2796,2024-04-24,307.94
2797,2024-04-25,308.41
2798,2024-04-26,309.0
2799,2024-04-27,308.98
2800,2024-04-29,308.97
2801,2024-04-30,308.24
2802,2024-05-02,307.37
2803,2024-05-03,307.53
2804,2024-05-06,306.01
2805,2024-05-07,308.22
2806,2024-05-08,311.21
2807,2024-05-10,313.49
2808,2024-05-13,314.85
2809,2024-05-14,318.12
2810,2024-05-15,319.7
2811,2024-05-16,322.91
2812,2024-05-17,323.16
2813,2024-05-20,321.08
2814,2024-05-21,320.64
2815,2024-05-22,322.93
2816,2024-05-23,323.54
2817,2024-05-24,321.0
2818,2024-05-27,317.09
2819,2024-05-28,318.22
2820,2024-05-29,320.38
2821,2024-05-30,316.63
2822,2024-05-31,313.11
2823,2024-06-03,310.95
2824,2024-06-04,316.49
2825,2024-06-05,314.72
2826,2024-06-06,313.08
2827,2024-06-07,319.9
2828,2024-06-10,317.28
2829,2024-06-11,317.8
2830,2024-06-13,317.71
2831,2024-06-14,319.35
2832,2024-06-17,317.65
2833,2024-06-18,314.34
2834,2024-06-19,310.7
2835,2024-06-20,314.15
2836,2024-06-21,314.14
2837,2024-06-24,317.25
2838,2024-06-25,319.8
2839,2024-06-26,324.55
2840,2024-06-27,327.16
2841,2024-06-28,327.15
2842,2024-07-01,327.1
2843,2024-07-02,328.37
2844,2024-07-03,328.2
2845,2024-07-04,324.66
2846,2024-07-05,325.0
2847,2024-07-08,324.07
2848,2024-07-09,319.99
2849,2024-07-10,316.68
2850,2024-07-11,295.87
2851,2024-07-12,292.21
2852,2024-07-15,284.38
2853,2024-07-16,285.25
2854,2024-07-17,284.68
2855,2024-07-18,289.83
2856,2024-07-19,289.9
2857,2024-07-22,294.71
2858,2024-07-23,294.39
2859,2024-07-24,295.69
2860,2024-07-25,296.37
2861,2024-07-26,293.3
2862,2024-07-29,286.58
2863,2024-07-30,290.0
2864,2024-07-31,289.3
2865,2024-08-01,287.21
2866,2024-08-02,286.04
2867,2024-08-05,275.49
2868,2024-08-06,279.4
2869,2024-08-07,282.2
2870,2024-08-08,281.09
2871,2024-08-09,281.44
2872,2024-08-12,280.74
2873,2024-08-13,283.92
2874,2024-08-14,280.32
2875,2024-08-15,278.01
2876,2024-08-16,274.6
2877,2024-08-19,268.17
2878,2024-08-20,266.2
2879,2024-08-21,266.93
2880,2024-08-22,261.6
2881,2024-08-23,259.5
2882,2024-08-26,265.39
2883,2024-08-27,260.5
2884,2024-08-28,262.47
2885,2024-08-29,260.31
2886,2024-08-30,254.45
2887,2024-09-02,244.31
2888,2024-09-03,244.04
2889,2024-09-04,253.01
2890,2024-09-05,252.82
2891,2024-09-06,254.77
2892,2024-09-09,263.31
2893,2024-09-10,261.29
2894,2024-09-11,258.2
2895,2024-09-12,254.93
2896,2024-09-13,258.25
2897,2024-09-16,263.79
2898,2024-09-17,265.99
2899,2024-09-18,263.4
2900,2024-09-19,264.5
2901,2024-09-20,269.08
2902,2024-09-23,273.17
2903,2024-09-24,272.92
2904,2024-09-25,267.8
2905,2024-09-26,267.88
2906,2024-09-27,268.07
2907,2024-09-30,268.49
2908,2024-10-01,266.29
2909,2024-10-02,259.31
2910,2024-10-03,264.25
2911,2024-10-04,264.09
2912,2024-10-07,263.39
2913,2024-10-08,262.4
2914,2024-10-09,260.86
2915,2024-10-10,259.98
2916,2024-10-11,256.94
2917,2024-10-14,261.28
2918,2024-10-15,262.03
2919,2024-10-16,259.5
2920,2024-10-17,256.57
2921,2024-10-18,257.19
2922,2024-10-21,258.21
2923,2024-10-22,255.42
2924,2024-10-23,252.01
2925,2024-10-24,252.64
2926,2024-10-25,246.35
2927,2024-10-28,242.56
2928,2024-10-29,242.66
2929,2024-10-30,241.45
2930,2024-10-31,237.9
2931,2024-11-01,238.03
2932,2024-11-02,238.97
2933,2024-11-05,239.23
2934,2024-11-06,243.6
2935,2024-11-07,250.93
2936,2024-11-08,255.98
2937,2024-11-11,260.73
2938,2024-11-12,255.77
2939,2024-11-13,254.7
2940,2024-11-14,249.52
2941,2024-11-15,253.43
2942,2024-11-18,248.72
2943,2024-11-19,240.59
